"congress","chamber","icpsr","bioguide_id","member","party_name","screen_name","account_type","handle_type","state_abbrev","district_code"
116,"House",21329,"B001286","Cheri Bustos","democratic","CHERIBUSTOS","campaign","screen_name","IL","17"
116,"House",29379,"M000087","Carolyn Maloney","democratic","REPMALONEY","office","screen_name","NY","12"
116,"House",14873,"H000874","Steny Hoyer","democratic","STENYHOYER","campaign","screen_name","MD","05"
116,"House",29504,"L000397","Zoe Lofgren","democratic","REPZOELOFGREN","office","screen_name","CA","19"
116,"House",21326,"S001190","Brad Schneider","democratic","SCHNEIDER4IL10","campaign","screen_name","IL","10"
116,"House",21928,"H001080","Deb Haaland","democratic","DEB4CONGRESSNM","campaign","screen_name","NM","01"
116,"House",20529,"G000553","Al Green","democratic","REPALGREEN","office","screen_name","TX","09"
116,"House",29762,"G000377","Kay Granger","republican","REPKAYGRANGER","office","screen_name","TX","12"
116,"House",20748,"C001068","Steve Cohen","democratic","REPCOHEN","office","screen_name","TN","09"
116,"House",15603,"E000179","Eliot Engel","democratic","REPELIOTENGEL","office","screen_name","NY","16"
116,"House",29378,"V000081","Nydia Velazquez","democratic","NYDIAVELAZQUEZ","office","screen_name","NY","07"
116,"House",20321,"S001157","David Scott","democratic","REPDAVIDSCOTT","office","screen_name","GA","13"
116,"House",21920,"F000469","Russ Fulcher","republican","RUSSFULCHER","campaign","screen_name","ID","01"
116,"House",21376,"B001289","Bradley Byrne","republican","BRADLEYBYRNE","campaign","screen_name","AL","01"
116,"House",21304,"B001287","Ami Bera","democratic","BERAFORCONGRESS","campaign","screen_name","CA","07"
116,"House",20325,"K000362","Steve King","republican","STEVEKINGIA","office","screen_name","IA","04"
116,"House",20903,"M001177","Tom McClintock","republican","REPMCCLINTOCK","office","screen_name","CA","04"
116,"House",20342,"T000463","Mike Turner","republican","REPMIKETURNER","office","screen_name","OH","10"
116,"House",20307,"N000181","Devin Nunes","republican","DEVINNUNES","office","screen_name","CA","22"
116,"House",20954,"Q000023","Mike Quigley","democratic","REPMIKEQUIGLEY","office","screen_name","IL","05"
116,"House",29768,"S000510","Adam Smith","democratic","REPADAMSMITH","office","screen_name","WA","09"
116,"House",21906,"C001117","Sean Casten","democratic","SEANCASTEN","campaign","screen_name","IL","06"
116,"House",29910,"S001148","Mike Simpson","republican","CONGMIKESIMPSON","office","screen_name","ID","02"
116,"House",29701,"A000055","Robert Aderholt","republican","ROBERT_ADERHOLT","office","screen_name","AL","04"
116,"House",29573,"J000032","Sheila Jackson Lee","democratic","JACKSONLEETX18","office","screen_name","TX","18"
116,"House",20934,"T000469","Paul Tonko","democratic","REPPAULTONKO","office","screen_name","NY","20"
116,"House",29911,"S001145","Jan Schakowsky","democratic","REPSCHAKOWSKY","campaign","screen_name","IL","09"
116,"House",21732,"L000586","Al Lawson","democratic","ALLAWSONJR","campaign","screen_name","FL","05"
116,"House",21566,"E000296","Dwight Evans","democratic","REPDWIGHTEVANS","office","screen_name","PA","03"
116,"House",20705,"P000593","Ed Perlmutter","democratic","ED4COLORADO","campaign","screen_name","CO","07"
116,"House",29769,"K000188","Ron Kind","democratic","REPRONKIND","office","screen_name","WI","03"
116,"House",20916,"G000558","Brett Guthrie","republican","BRETTGUTHRIE","campaign","screen_name","KY","02"
116,"House",21333,"B001282","Andy Barr","republican","BARRFORCONGRESS","campaign","screen_name","KY","06"
116,"House",20504,"W000797","Debbie Wasserman Schultz","democratic","DWSTWEETS","campaign","screen_name","FL","23"
116,"House",21139,"H001052","Andy Harris","republican","HARRIS4CONGRESS","campaign","screen_name","MD","01"
116,"House",29729,"M000312","Jim McGovern","democratic","MCGOVERNMA","campaign","screen_name","MA","02"
116,"House",21982,"W000824","Steve Watkins","republican","STEVE4KANSAS","campaign","screen_name","KS","02"
116,"House",20104,"S001150","Adam Schiff","democratic","ADAMSCHIFF","campaign","screen_name","CA","28"
116,"House",21116,"W000806","Daniel Webster","republican","WEBSTERCONGRESS","campaign","screen_name","FL","11"
116,"House",21949,"O000172","Alexandria Ocasio-Cortez","democratic","AOC","campaign","screen_name","NY","14"
116,"House",21137,"R000588","Cedric Richmond","democratic","CEDRICRICHMOND","campaign","screen_name","LA","02"
116,"House",20941,"F000455","Marcia Fudge","democratic","REPMARCIAFUDGE","office","screen_name","OH","11"
116,"House",21128,"K000378","Adam Kinzinger","republican","ADAMKINZINGER","campaign","screen_name","IL","16"
116,"House",29375,"K000210","Peter T. King","republican","REPPETEKING","office","screen_name","NY","02"
116,"House",21356,"P000605","Scott Perry","republican","REPSCOTTPERRY","office","screen_name","PA","10"
116,"House",20518,"F000449","Jeff Fortenberry","republican","JEFFFORTENBERRY","office","screen_name","NE","01"
116,"House",20136,"L000559","Jim Langevin","democratic","JIMLANGEVIN","office","screen_name","RI","02"
116,"House",20932,"L000570","Ben Ray Lujan","democratic","REPBENRAYLUJAN","office","screen_name","NM","03"
116,"House",20709,"B001260","Vern Buchanan","republican","VERNBUCHANAN","office","screen_name","FL","16"
116,"House",20944,"S001180","Kurt Schrader","democratic","REPSCHRADER","office","screen_name","OR","05"
116,"House",21507,"L000582","Ted Lieu","democratic","TEDLIEU","campaign","screen_name","CA","33"
116,"House",21971,"S001214","Greg Steube","republican","GREGSTEUBE","campaign","screen_name","FL","17"
116,"House",20527,"G000552","Louie Gohmert","republican","REPLOUIEGOHMERT","office","screen_name","TX","01"
116,"House",15019,"C000754","Jim Cooper","democratic","REPJIMCOOPER","office","screen_name","TN","05"
116,"House",20537,"M001160","Gwen Moore","democratic","REPGWENMOORE","office","screen_name","WI","04"
116,"House",20344,"C001053","Tom Cole","republican","TOMCOLEOK04","office","screen_name","OK","04"
116,"House",20532,"M001158","Kenny Marchant","republican","REPKENMARCHANT","office","screen_name","TX","24"
116,"House",29911,"S001145","Jan Schakowsky","democratic","JANSCHAKOWSKY","office","screen_name","IL","09"
116,"House",20962,"G000560","Tom Graves","republican","TOMGRAVESGA14","campaign","screen_name","GA","14"
116,"House",20909,"P000599","Bill Posey","republican","CONGBILLPOSEY","office","screen_name","FL","08"
116,"House",20530,"M001157","Michael McCaul","republican","REPMCCAUL","office","screen_name","TX","10"
116,"House",29546,"J000255","Walter B. Jones","republican","REPWALTERJONES","office","screen_name","NC","03"
116,"House",20522,"M001156","Patrick McHenry","republican","PATRICKMCHENRY","office","screen_name","NC","10"
116,"House",29710,"D000197","Diana DeGette","democratic","REPDIANADEGETTE","office","screen_name","CO","01"
116,"House",15431,"L000287","John Lewis","democratic","REPJOHNLEWIS","office","screen_name","GA","05"
116,"House",20124,"G000546","Sam Graves","republican","REPSAMGRAVES","office","screen_name","MO","06"
116,"House",29707,"S000344","Brad Sherman","democratic","BRADSHERMAN","office","screen_name","CA","30"
116,"House",15454,"P000034","Frank Pallone","democratic","FRANKPALLONE","office","screen_name","NJ","06"
116,"House",29134,"S000248","Jose E. Serrano","democratic","REPJOSESERRANO","office","screen_name","NY","15"
116,"House",20301,"R000575","Mike Rogers","republican","REPMIKEROGERSAL","office","screen_name","AL","03"
116,"House",21757,"L000589","Debbie Lesko","republican","DEBBIELESKO","campaign","screen_name","AZ","08"
116,"House",29106,"W000187","Maxine Waters","democratic","REPMAXINEWATERS","office","screen_name","CA","43"
116,"House",20316,"D000600","Mario Diaz-Balart","republican","MARIODB","office","screen_name","FL","25"
116,"House",21371,"K000385","Robin Kelly","democratic","ROBINLYNNEKELLY","campaign","screen_name","IL","02"
116,"House",29561,"D000482","Michael F. Doyle","democratic","USREPMIKEDOYLE","office","screen_name","PA","18"
116,"House",21953,"P000616","Dean Phillips","democratic","DEANBPHILLIPS","campaign","screen_name","MN","03"
116,"House",21745,"S001199","Lloyd Smucker","republican","REPSMUCKER","office","screen_name","PA","11"
116,"House",21330,"W000813","Jackie Walorski","republican","JACKIEWALORSKI","campaign","screen_name","IN","02"
116,"House",20920,"P000597","Chellie Pingree","democratic","CHELLIEPINGREE","office","screen_name","ME","01"
116,"House",20756,"W000804","Rob Wittman","republican","ROBWITTMAN","office","screen_name","VA","01"
116,"House",20703,"M001165","Kevin McCarthy","republican","KEVINOMCCARTHY","campaign","screen_name","CA","23"
116,"House",20355,"B001248","Michael C. Burgess","republican","MICHAELCBURGESS","office","screen_name","TX","26"
116,"House",20903,"M001177","Tom McClintock","republican","TOMMCCLINTOCK","campaign","screen_name","CA","04"
116,"House",21539,"Z000017","Lee Zeldin","republican","LEEZELDIN","campaign","screen_name","NY","01"
116,"House",20948,"O000168","Pete Olson","republican","PETEOLSON","campaign","screen_name","TX","22"
116,"House",20343,"R000577","Tim Ryan","democratic","REPTIMRYAN","office","screen_name","OH","13"
116,"House",20755,"L000566","Bob Latta","republican","BOBLATTA","office","screen_name","OH","05"
116,"House",29718,"S000364","John Shimkus","republican","REPSHIMKUS","office","screen_name","IL","15"
116,"House",15448,"P000197","Nancy Pelosi","democratic","SPEAKERPELOSI","office","screen_name","CA","12"
116,"House",29588,"B000574","Earl Blumenauer","democratic","REPBLUMENAUER","campaign","screen_name","OR","03"
116,"House",20521,"F000450","Virginia Foxx","republican","VIRGINIAFOXX","office","screen_name","NC","05"
116,"House",20535,"M001159","Cathy McMorris Rodgers","republican","CATHYMCMORRIS","office","screen_name","WA","05"
116,"House",20738,"J000289","Jim Jordan","republican","JIM_JORDAN","office","screen_name","OH","04"
116,"House",20542,"S001165","Albio Sires","democratic","REPSIRES","office","screen_name","NJ","08"
116,"House",20958,"G000559","John Garamendi","democratic","JOHNGARAMENDI","campaign","screen_name","CA","03"
116,"House",20946,"T000467","Glenn Thompson","republican","CONGRESSMANGT","office","screen_name","PA","15"
116,"House",20703,"M001165","Kevin McCarthy","republican","GOPLEADER","office","screen_name","CA","23"
116,"House",29760,"B000755","Kevin Brady","republican","REPKEVINBRADY","office","screen_name","TX","08"
116,"House",20705,"P000593","Ed Perlmutter","democratic","REPPERLMUTTER","office","screen_name","CO","07"
116,"House",21105,"S001183","David Schweikert","republican","DAVIDSCHWEIKERT","campaign","screen_name","AZ","06"
116,"House",14873,"H000874","Steny Hoyer","democratic","LEADERHOYER","office","screen_name","MD","05"
116,"House",29323,"C000059","Ken Calvert","republican","KENCALVERT","office","screen_name","CA","42"
116,"House",29776,"M001137","Gregory Meeks","democratic","REPGREGORYMEEKS","office","screen_name","NY","05"
116,"House",21375,"C001101","Katherine Clark","democratic","KATHERINECLARK","campaign","screen_name","MA","05"
116,"House",20712,"J000288","Hank Johnson","democratic","REPHANKJOHNSON","office","screen_name","GA","04"
116,"House",20762,"S001175","Jackie Speier","democratic","REPSPEIER","office","screen_name","CA","14"
116,"House",20758,"B001257","Gus Bilirakis","republican","REPGUSBILIRAKIS","office","screen_name","FL","12"
116,"House",21324,"G000571","Tulsi Gabbard","democratic","TULSIGABBARD","campaign","screen_name","HI","02"
116,"House",21960,"R000616","Harley Rouda","democratic","HARLEYROUDA","campaign","screen_name","CA","48"
116,"House",20305,"G000551","Raul Grijalva","democratic","REPRAULGRIJALVA","office","screen_name","AZ","03"
116,"House",20104,"S001150","Adam Schiff","democratic","REPADAMSCHIFF","office","screen_name","CA","28"
116,"House",20907,"H001047","Jim Himes","democratic","JAHIMES","office","screen_name","CT","04"
116,"House",29932,"W000791","Greg Walden","republican","REPGREGWALDEN","office","screen_name","OR","02"
116,"House",29908,"L000557","John B. Larson","democratic","JOHNLARSONCT","campaign","screen_name","CT","01"
116,"House",15438,"P000523","David Price","democratic","REPDAVIDEPRICE","office","screen_name","NC","04"
116,"House",29903,"N000179","Grace Napolitano","democratic","GRACENAPOLITANO","office","screen_name","CA","32"
116,"House",39307,"S000185","Bobby Scott","democratic","BOBBYSCOTT","office","screen_name","VA","03"
116,"House",20517,"C001061","Emanuel Cleaver","democratic","REPCLEAVER","office","screen_name","MO","05"
116,"House",39305,"J000126","Eddie Bernice Johnson","democratic","REPEBJ","office","screen_name","TX","30"
116,"House",20538,"M001163","Doris Matsui","democratic","MATSUI4CONGRESS","campaign","screen_name","CA","06"
116,"House",20702,"M001166","Jerry McNerney","democratic","JERRYMCNERNEY","campaign","screen_name","CA","09"
116,"House",20706,"C001069","Joe Courtney","democratic","JOECOURTNEYCT","campaign","screen_name","CT","02"
116,"House",20749,"F000454","Bill Foster","democratic","FOSTER4CONGRESS","campaign","screen_name","IL","11"
116,"House",20955,"C001080","Judy Chu","democratic","REPJUDYCHU","office","screen_name","CA","27"
116,"House",20325,"K000362","Steve King","republican","KINGFORCONGRESS","campaign","screen_name","IA","04"
116,"House",20533,"C001063","Henry Cuellar","democratic","REPCUELLAR","office","screen_name","TX","28"
116,"House",21162,"J000292","Bill Johnson","republican","REPBILLJOHNSON","office","screen_name","OH","06"
116,"House",21128,"K000378","Adam Kinzinger","republican","REPKINZINGER","office","screen_name","IL","16"
116,"House",21192,"R000591","Martha Roby","republican","REPMARTHAROBY","office","screen_name","AL","02"
116,"House",21362,"C001091","Joaquin Castro","democratic","JOAQUINCASTROTX","office","screen_name","TX","20"
116,"House",21106,"C001087","Rick Crawford","republican","REPRICKCRAWFORD","office","screen_name","AR","01"
116,"House",21142,"H001058","Bill Huizenga","republican","REPHUIZENGA","office","screen_name","MI","02"
116,"House",21191,"G000568","Morgan Griffith","republican","REPMGRIFFITH","office","screen_name","VA","09"
116,"House",21123,"S001189","Austin Scott","republican","AUSTINSCOTTGA08","office","screen_name","GA","08"
116,"House",21165,"G000563","Bob Gibbs","republican","REPBOBGIBBS","office","screen_name","OH","07"
116,"House",21179,"D000616","Scott DesJarlais","republican","DESJARLAISTN04","office","screen_name","TN","04"
116,"House",21182,"F000461","Bill Flores","republican","REPBILLFLORES","office","screen_name","TX","17"
116,"House",21149,"H001053","Vicky Hartzler","republican","REPHARTZLER","office","screen_name","MO","04"
116,"House",21110,"B001270","Karen Bass","democratic","REPKARENBASS","office","screen_name","CA","37"
116,"House",21103,"G000565","Paul Gosar","republican","REPGOSAR","office","screen_name","AZ","04"
116,"House",29729,"M000312","Jim McGovern","democratic","REPMCGOVERN","office","screen_name","MA","02"
116,"House",21111,"T000470","Scott Tipton","republican","REPTIPTON","office","screen_name","CO","03"
116,"House",20501,"C001059","Jim Costa","democratic","REPJIMCOSTA","office","screen_name","CA","16"
116,"House",29312,"E000215","Anna Eshoo","democratic","REPANNAESHOO","office","screen_name","CA","18"
116,"House",15410,"D000191","Peter DeFazio","democratic","REPPETERDEFAZIO","office","screen_name","OR","04"
116,"House",20138,"W000795","Joe Wilson","republican","REPJOEWILSON","office","screen_name","SC","02"
116,"House",20724,"S001168","John Sarbanes","democratic","JOHNSARBANES","campaign","screen_name","MD","03"
116,"House",21137,"R000588","Cedric Richmond","democratic","REPRICHMOND","office","screen_name","LA","02"
116,"House",20902,"K000368","Ann Kirkpatrick","democratic","ANN_KIRKPATRICK","campaign","screen_name","AZ","02"
116,"House",21116,"W000806","Daniel Webster","republican","REPWEBSTER","office","screen_name","FL","11"
116,"House",21315,"P000608","Scott Peters","democratic","SCOTTPETERSSD","campaign","screen_name","CA","52"
116,"House",20531,"C001062","Mike Conaway","republican","CONAWAYTX11","office","screen_name","TX","11"
116,"House",20729,"S001172","Adrian Smith","republican","REPADRIANSMITH","office","screen_name","NE","03"
116,"House",21703,"B001300","Nanette Barragan","democratic","NANETTE4CA","campaign","screen_name","CA","44"
116,"House",20329,"R000576","Dutch Ruppersberger","democratic","CALL_ME_DUTCH","office","screen_name","MD","02"
116,"House",20310,"S001156","Linda Sanchez","democratic","REPLINDASANCHEZ","office","screen_name","CA","38"
116,"House",21303,"H001068","Jared Huffman","democratic","JAREDHUFFMAN","campaign","screen_name","CA","02"
116,"House",21331,"B001284","Susan Brooks","republican","SUSANBROOKSIN","campaign","screen_name","IN","05"
116,"House",29572,"T000238","Mac Thornberry","republican","MACTXPRESS","office","screen_name","TX","13"
116,"House",21102,"S001185","Terri Sewell","democratic","REPTERRISEWELL","office","screen_name","AL","07"
116,"House",21516,"A000372","Rick W. Allen","republican","RICKALLEN","campaign","screen_name","GA","12"
116,"House",21339,"H001066","Steven Horsford","democratic","REPHORSFORD","office","screen_name","NV","04"
116,"House",20145,"L000560","Rick Larsen","democratic","REPRICKLARSEN","office","screen_name","WA","02"
116,"House",29778,"L000551","Barbara Lee","democratic","BLEEFORCONGRESS","campaign","screen_name","CA","13"
116,"House",20108,"D000598","Susan Davis","democratic","REPSUSANDAVIS","office","screen_name","CA","53"
116,"House",21335,"K000379","Joseph Kennedy III","democratic","JOEKENNEDY","campaign","screen_name","MA","04"
116,"House",21343,"J000294","Hakeem Jeffries","democratic","REPJEFFRIES","office","screen_name","NY","08"
116,"House",29312,"E000215","Anna Eshoo","democratic","ESHOO4CONGRESS","campaign","screen_name","CA","18"
116,"House",20720,"L000565","Dave Loebsack","democratic","DAVELOEBSACK","office","screen_name","IA","02"
116,"House",20762,"S001175","Jackie Speier","democratic","JACKIESPEIER","campaign","screen_name","CA","14"
116,"House",14854,"R000395","Hal Rogers","republican","REPHALROGERS","office","screen_name","KY","05"
116,"House",21915,"D000631","Madeleine Dean","democratic","REPDEAN","office","screen_name","PA","04"
116,"House",20704,"L000564","Doug Lamborn","republican","REPDLAMBORN","office","screen_name","CO","05"
116,"House",21523,"G000577","Garret Graves","republican","GARRETGRAVES","campaign","screen_name","LA","06"
116,"House",21967,"S001210","Ross Spano","republican","ROSSSPANO","campaign","screen_name","FL","15"
116,"House",21728,"K000389","Ro Khanna","democratic","ROKHANNA","campaign","screen_name","CA","17"
116,"House",29587,"C000984","Elijah Cummings","democratic","REPCUMMINGS","office","screen_name","MD","07"
116,"House",21981,"W000823","Michael Waltz","republican","MICHAELGWALTZ","campaign","screen_name","FL","06"
116,"House",21346,"H001067","Richard Hudson","republican","REPRICHHUDSON","office","screen_name","NC","08"
116,"House",21306,"S001193","Eric Swalwell","democratic","REPSWALWELL","office","screen_name","CA","15"
116,"House",29710,"D000197","Diana DeGette","democratic","DEGETTE5280","campaign","screen_name","CO","01"
116,"House",21353,"J000295","David Joyce","republican","REPDAVEJOYCE","office","screen_name","OH","14"
116,"House",31101,"D000617","Suzan DelBene","democratic","REPDELBENE","office","screen_name","WA","01"
116,"House",21372,"K000380","Dan Kildee","democratic","REPDANKILDEE","office","screen_name","MI","05"
116,"House",21337,"W000812","Ann Wagner","republican","REPANNWAGNER","office","screen_name","MO","02"
116,"House",21335,"K000379","Joseph Kennedy III","democratic","REPJOEKENNEDY","office","screen_name","MA","04"
116,"House",21349,"H001065","George Holding","republican","REPHOLDING","office","screen_name","NC","02"
116,"House",21368,"K000381","Derek Kilmer","democratic","REPDEREKKILMER","office","screen_name","WA","06"
116,"House",21323,"C001093","Doug Collins","republican","REPDOUGCOLLINS","office","screen_name","GA","09"
116,"House",21330,"W000813","Jackie Walorski","republican","REPWALORSKI","office","screen_name","IN","02"
116,"House",21303,"H001068","Jared Huffman","democratic","REPHUFFMAN","office","screen_name","CA","02"
116,"House",21317,"Y000065","Ted Yoho","republican","REPTEDYOHO","office","screen_name","FL","03"
116,"House",21344,"M001185","Sean Maloney","democratic","REPSEANMALONEY","office","screen_name","NY","18"
116,"House",21305,"C001094","Paul Cook","republican","REPPAULCOOK","office","screen_name","CA","08"
116,"House",21364,"W000816","Roger Williams","republican","REPRWILLIAMS","office","screen_name","TX","25"
116,"House",21366,"V000132","Filemon Vela","democratic","REPFILEMONVELA","office","screen_name","TX","34"
116,"House",20504,"W000797","Debbie Wasserman Schultz","democratic","REPDWSTWEETS","office","screen_name","FL","23"
116,"House",21370,"P000607","Mark Pocan","democratic","REPMARKPOCAN","office","screen_name","WI","02"
116,"House",21309,"C001097","Tony Cardenas","democratic","REPCARDENAS","office","screen_name","CA","29"
116,"House",21308,"B001285","Julia Brownley","democratic","REPBROWNLEY","office","screen_name","CA","26"
116,"House",14863,"S000522","Chris Smith","republican","REPCHRISSMITH","office","screen_name","NJ","04"
116,"House",21371,"K000385","Robin Kelly","democratic","REPROBINKELLY","office","screen_name","IL","02"
116,"House",21707,"B001304","Anthony G. Brown","democratic","ANTHONYBROWNMD4","campaign","screen_name","MD","04"
116,"House",21352,"B001281","Joyce Beatty","democratic","REPBEATTY","office","screen_name","OH","03"
116,"House",21563,"W000821","Bruce Westerman","republican","WESTERMANAR","campaign","screen_name","AR","04"
116,"House",21929,"H001088","Jim Hagedorn","republican","JIMHAGEDORNMN","campaign","screen_name","MN","01"
116,"House",20926,"L000569","Blaine Luetkemeyer","republican","REPBLAINE","office","screen_name","MO","03"
116,"House",20708,"C001066","Kathy Castor","democratic","USREPKCASTOR","office","screen_name","FL","14"
116,"House",21565,"C001108","James Comer","republican","JAMESCOMER","campaign","screen_name","KY","01"
116,"House",21348,"M001187","Mark Meadows","republican","MARKMEADOWS","office","screen_name","NC","11"
116,"House",29587,"C000984","Elijah Cummings","democratic","REELECTCUMMINGS","campaign","screen_name","MD","07"
116,"House",21519,"B001295","Mike Bost","republican","BOSTFORCONGRESS","campaign","screen_name","IL","12"
116,"House",21500,"P000609","Gary Palmer","republican","PALMER4ALABAMA","campaign","screen_name","AL","06"
116,"House",21508,"T000474","Norma Torres","democratic","NORMA4CONGRESS","campaign","screen_name","CA","35"
116,"House",21522,"A000374","Ralph Abraham","republican","DOCABRAHAM","campaign","screen_name","LA","05"
116,"House",14066,"Y000033","Don Young","republican","DONYOUNGAK","campaign","screen_name","AK","00"
116,"House",21549,"R000601","John Ratcliffe","republican","REPRATCLIFFE","office","screen_name","TX","04"
116,"House",21563,"W000821","Bruce Westerman","republican","REPWESTERMAN","office","screen_name","AR","04"
116,"House",21510,"B001297","Ken Buck","republican","REPKENBUCK","office","screen_name","CO","04"
116,"House",21515,"L000583","Barry Loudermilk","republican","REPLOUDERMILK","office","screen_name","GA","11"
116,"House",21551,"B001291","Brian Babin","republican","REPBRIANBABIN","office","screen_name","TX","36"
116,"House",21523,"G000577","Garret Graves","republican","REPGARRETGRAVES","office","screen_name","LA","06"
116,"House",21541,"S001196","Elise Stefanik","republican","REPSTEFANIK","office","screen_name","NY","21"
116,"House",21550,"H001073","Will Hurd","republican","HURDONTHEHILL","office","screen_name","TX","23"
116,"House",21557,"M001195","Alex Mooney","republican","REPALEXMOONEY","office","screen_name","WV","02"
116,"House",21543,"W000819","Mark Walker","republican","REPMARKWALKER","office","screen_name","NC","06"
116,"House",21542,"K000386","John Katko","republican","REPJOHNKATKO","office","screen_name","NY","24"
116,"House",21529,"D000624","Debbie Dingell","democratic","REPDEBDINGELL","office","screen_name","MI","12"
116,"House",21513,"C001103","Buddy Carter","republican","REPBUDDYCARTER","office","screen_name","GA","01"
116,"House",21559,"G000576","Glenn Grothman","republican","REPGROTHMAN","office","screen_name","WI","06"
116,"House",21536,"N000188","Donald Norcross","democratic","DONALDNORCROSS","office","screen_name","NJ","01"
116,"House",21709,"C001112","Salud Carbajal","democratic","CARBAJALSALUD","campaign","screen_name","CA","24"
116,"House",21713,"D000627","Val Demings","democratic","VAL_DEMINGS","campaign","screen_name","FL","10"
116,"House",21562,"L000585","Darin LaHood","republican","REPLAHOOD","office","screen_name","IL","18"
116,"House",21740,"P000613","Jimmy Panetta","democratic","JIMMYPANETTA","campaign","screen_name","CA","20"
116,"House",29718,"S000364","John Shimkus","republican","JOHNMSHIMKUS","campaign","screen_name","IL","15"
116,"House",21978,"T000483","David Trone","democratic","DAVIDJTRONE","campaign","screen_name","MD","06"
116,"House",21705,"B001302","Andy Biggs","republican","ANDYBIGGS4AZ","campaign","screen_name","AZ","05"
116,"House",21750,"E000298","Ron Estes","republican","RONESTESKS","campaign","screen_name","KS","04"
116,"House",21564,"D000626","Warren Davidson","republican","WARRENDAVIDSON","office","screen_name","OH","08"
116,"House",21947,"M001207","Debbie Mucarsel-Powell","democratic","DEBBIEFORFL","campaign","screen_name","FL","26"
116,"House",21738,"M001202","Stephanie Murphy","democratic","REPSTEPHMURPHY","office","screen_name","FL","07"
116,"House",21713,"D000627","Val Demings","democratic","REPVALDEMINGS","office","screen_name","FL","10"
116,"House",21741,"R000606","Jamie Raskin","democratic","REPRASKIN","office","screen_name","MD","08"
116,"House",21942,"M001203","Tom Malinowski","democratic","MALINOWSKI","campaign","screen_name","NJ","07"
116,"House",21735,"M001199","Brian Mast","republican","REPBRIANMAST","office","screen_name","FL","18"
116,"House",21704,"B001301","Jack Bergman","republican","REPJACKBERGMAN","office","screen_name","MI","01"
116,"House",21726,"J000298","Pramila Jayapal","democratic","REPJAYAPAL","office","screen_name","WA","07"
116,"House",21720,"G000579","Mike Gallagher","republican","REPGALLAGHER","office","screen_name","WI","08"
116,"House",21731,"K000392","David Kustoff","republican","REPDAVIDKUSTOFF","office","screen_name","TN","08"
116,"House",21742,"R000607","Francis Rooney","republican","REPROONEY","office","screen_name","FL","19"
116,"House",21736,"M001200","Donald McEachin","democratic","REPMCEACHIN","office","screen_name","VA","04"
116,"House",21728,"K000389","Ro Khanna","democratic","REPROKHANNA","office","screen_name","CA","17"
116,"House",21705,"B001302","Andy Biggs","republican","REPANDYBIGGSAZ","office","screen_name","AZ","05"
116,"House",21710,"C001109","Liz Cheney","republican","REPLIZCHENEY","office","screen_name","WY","00"
116,"House",21706,"B001303","Lisa Blunt Rochester","democratic","REPLBR","office","screen_name","DE","00"
116,"House",21708,"B001305","Ted Budd","republican","REPTEDBUDD","office","screen_name","NC","13"
116,"House",21746,"S001200","Darren Soto","democratic","REPDARRENSOTO","office","screen_name","FL","09"
116,"House",21701,"B001298","Don Bacon","republican","REPDONBACON","office","screen_name","NE","02"
116,"House",21727,"J000299","Mike Johnson","republican","REPMIKEJOHNSON","office","screen_name","LA","04"
116,"House",21932,"H001087","Katie Hill","democratic","KATIEHILL4CA","campaign","screen_name","CA","25"
116,"House",21912,"C001121","Jason Crow","democratic","JASONCROWCO6","campaign","screen_name","CO","06"
116,"House",21902,"A000378","Cindy Axne","democratic","AXNE4CONGRESS","campaign","screen_name","IA","03"
116,"House",21907,"C001123","Gil Cisneros","democratic","GILCISNEROSCA","campaign","screen_name","CA","39"
116,"House",21909,"C001124","TJ Cox","democratic","TJCOXCONGRESS","campaign","screen_name","CA","21"
116,"House",21923,"G000592","Jared Golden","democratic","GOLDEN4CONGRESS","campaign","screen_name","ME","02"
116,"House",21755,"C001114","John Curtis","republican","REPJOHNCURTIS","office","screen_name","UT","03"
116,"House",21944,"M001208","Lucy McBath","democratic","LUCYMCBATH","campaign","screen_name","GA","06"
116,"House",21756,"L000588","Conor Lamb","democratic","REPCONORLAMB","office","screen_name","PA","17"
116,"House",21931,"H001081","Jahana Hayes","democratic","JAHANAHAYESCT","campaign","screen_name","CT","05"
116,"House",21724,"H001077","Clay Higgins","republican","CAPTCLAYHIGGINS","campaign","screen_name","LA","03"
116,"House",21905,"B001309","Tim Burchett","republican","REPTIMBURCHETT","office","screen_name","TN","02"
116,"House",21934,"H001085","Chrissy Houlahan","democratic","REPHOULAHAN","office","screen_name","PA","06"
116,"House",21963,"S001206","Donna Shalala","democratic","REPSHALALA","office","screen_name","FL","27"
116,"House",21762,"S001205","Mary Scanlon","democratic","REPMGS","office","screen_name","PA","05"
116,"House",21760,"H001082","Kevin Hern","republican","REPKEVINHERN","office","screen_name","OK","01"
116,"House",21939,"L000593","Mike Levin","democratic","REPMIKELEVIN","office","screen_name","CA","49"
116,"House",21935,"J000301","Dusty Johnson","republican","REPDUSTYJOHNSON","office","screen_name","SD","00"
116,"House",21960,"R000616","Harley Rouda","democratic","REPHARLEY","office","screen_name","CA","48"
116,"House",21917,"E000299","Veronica Escobar","democratic","REPESCOBAR","office","screen_name","TX","16"
116,"House",21919,"F000468","Lizzie Fletcher","democratic","REPFLETCHER","office","screen_name","TX","07"
116,"House",21900,"A000376","Colin Allred","democratic","REPCOLINALLRED","office","screen_name","TX","32"
